Pillac_TRSP_U6

INFO
CREW COUNT  SKILLS    TOOLS   SPARE PARTS
       18        0        0             0

DEPOT TECHNICIANS AND REQUESTS
ID           X        Y     TWS     TWE    Serv     SKILLS   TOOLS    SPARE PARTS
0          0.0      0.0   420.0  1140.0     0.0 	[] 	[] 	[]
10;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;19.5200;11.6400;25.1900;9.7500;5.6500;33.6200;13.5900;10.6000;15.4200;6.2700;3.2800;4.2000;15.3900;7.1200;16.5700;12.2100;14.4400;12.4600;35.0900;15.1900;6.4000;31.8200;16.5500;11.7200;9.8000;11.5900;2.7100;13.3500;12.3400;11.4100;19.4800;8.5600;1.2900;26.6900;5.6000;6.9400;10.3400;31.4700;27.7300;8.0300;10.3600;8.0300;8.6700;16.6600;10.7200;13.3700;9.0100;13.1400;31.4700;12.6900;9.8100;30.9800;12.4900;13.3700;8.1200;1.8400;6.3300;25.1900;6.2300;13.3000;9.9900;11.0900;12.9400;19.9400;13.4400;7.8700;13.3500;6.6100;11.1500;8.7000;16.1100;9.3500;9.6100;9.3800;8.5500;9.9000;10.0600;12.2100;7.9100;15.8100;9.7300;12.1200;14.2100;12.1200;12.1200;12.1200;8.7600;14.5400;15.8700;10.1800;8.2800;8.6000;8.3200;8.0500;2.6600;8.2400;10.3300;11.1100;11.6800;11.1900;17.2700;5.8700;14.5800;4.7000;10.1600;8.5200;10.6700;6.8400;7.7900;10.8600;10.2300;6.1100;6.2400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
11;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;19.5200;11.6400;25.1900;9.7500;5.6500;33.6200;13.5900;10.6000;15.4200;6.2700;3.2800;4.2000;15.3900;7.1200;16.5700;12.2100;14.4400;12.4600;35.0900;15.1900;6.4000;31.8200;16.5500;11.7200;9.8000;11.5900;2.7100;13.3500;12.3400;11.4100;19.4800;8.5600;1.2900;26.6900;5.6000;6.9400;10.3400;31.4700;27.7300;8.0300;10.3600;8.0300;8.6700;16.6600;10.7200;13.3700;9.0100;13.1400;31.4700;12.6900;9.8100;30.9800;12.4900;13.3700;8.1200;1.8400;6.3300;25.1900;6.2300;13.3000;9.9900;11.0900;12.9400;19.9400;13.4400;7.8700;13.3500;6.6100;11.1500;8.7000;16.1100;9.3500;9.6100;9.3800;8.5500;9.9000;10.0600;12.2100;7.9100;15.8100;9.7300;12.1200;14.2100;12.1200;12.1200;12.1200;8.7600;14.5400;15.8700;10.1800;8.2800;8.6000;8.3200;8.0500;2.6600;8.2400;10.3300;11.1100;11.6800;11.1900;17.2700;5.8700;14.5800;4.7000;10.1600;8.5200;10.6700;6.8400;7.7900;10.8600;10.2300;6.1100;6.2400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
12;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;19.5200;11.6400;25.1900;9.7500;5.6500;33.6200;13.5900;10.6000;15.4200;6.2700;3.2800;4.2000;15.3900;7.1200;16.5700;12.2100;14.4400;12.4600;35.0900;15.1900;6.4000;31.8200;16.5500;11.7200;9.8000;11.5900;2.7100;13.3500;12.3400;11.4100;19.4800;8.5600;1.2900;26.6900;5.6000;6.9400;10.3400;31.4700;27.7300;8.0300;10.3600;8.0300;8.6700;16.6600;10.7200;13.3700;9.0100;13.1400;31.4700;12.6900;9.8100;30.9800;12.4900;13.3700;8.1200;1.8400;6.3300;25.1900;6.2300;13.3000;9.9900;11.0900;12.9400;19.9400;13.4400;7.8700;13.3500;6.6100;11.1500;8.7000;16.1100;9.3500;9.6100;9.3800;8.5500;9.9000;10.0600;12.2100;7.9100;15.8100;9.7300;12.1200;14.2100;12.1200;12.1200;12.1200;8.7600;14.5400;15.8700;10.1800;8.2800;8.6000;8.3200;8.0500;2.6600;8.2400;10.3300;11.1100;11.6800;11.1900;17.2700;5.8700;14.5800;4.7000;10.1600;8.5200;10.6700;6.8400;7.7900;10.8600;10.2300;6.1100;6.2400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
13;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;19.5200;11.6400;25.1900;9.7500;5.6500;33.6200;13.5900;10.6000;15.4200;6.2700;3.2800;4.2000;15.3900;7.1200;16.5700;12.2100;14.4400;12.4600;35.0900;15.1900;6.4000;31.8200;16.5500;11.7200;9.8000;11.5900;2.7100;13.3500;12.3400;11.4100;19.4800;8.5600;1.2900;26.6900;5.6000;6.9400;10.3400;31.4700;27.7300;8.0300;10.3600;8.0300;8.6700;16.6600;10.7200;13.3700;9.0100;13.1400;31.4700;12.6900;9.8100;30.9800;12.4900;13.3700;8.1200;1.8400;6.3300;25.1900;6.2300;13.3000;9.9900;11.0900;12.9400;19.9400;13.4400;7.8700;13.3500;6.6100;11.1500;8.7000;16.1100;9.3500;9.6100;9.3800;8.5500;9.9000;10.0600;12.2100;7.9100;15.8100;9.7300;12.1200;14.2100;12.1200;12.1200;12.1200;8.7600;14.5400;15.8700;10.1800;8.2800;8.6000;8.3200;8.0500;2.6600;8.2400;10.3300;11.1100;11.6800;11.1900;17.2700;5.8700;14.5800;4.7000;10.1600;8.5200;10.6700;6.8400;7.7900;10.8600;10.2300;6.1100;6.2400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
14;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;19.5200;11.6400;25.1900;9.7500;5.6500;33.6200;13.5900;10.6000;15.4200;6.2700;3.2800;4.2000;15.3900;7.1200;16.5700;12.2100;14.4400;12.4600;35.0900;15.1900;6.4000;31.8200;16.5500;11.7200;9.8000;11.5900;2.7100;13.3500;12.3400;11.4100;19.4800;8.5600;1.2900;26.6900;5.6000;6.9400;10.3400;31.4700;27.7300;8.0300;10.3600;8.0300;8.6700;16.6600;10.7200;13.3700;9.0100;13.1400;31.4700;12.6900;9.8100;30.9800;12.4900;13.3700;8.1200;1.8400;6.3300;25.1900;6.2300;13.3000;9.9900;11.0900;12.9400;19.9400;13.4400;7.8700;13.3500;6.6100;11.1500;8.7000;16.1100;9.3500;9.6100;9.3800;8.5500;9.9000;10.0600;12.2100;7.9100;15.8100;9.7300;12.1200;14.2100;12.1200;12.1200;12.1200;8.7600;14.5400;15.8700;10.1800;8.2800;8.6000;8.3200;8.0500;2.6600;8.2400;10.3300;11.1100;11.6800;11.1900;17.2700;5.8700;14.5800;4.7000;10.1600;8.5200;10.6700;6.8400;7.7900;10.8600;10.2300;6.1100;6.2400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;19.5200;11.6400;25.1900;9.7500;5.6500;33.6200;13.5900;10.6000;15.4200;6.2700;3.2800;4.2000;15.3900;7.1200;16.5700;12.2100;14.4400;12.4600;35.0900;15.1900;6.4000;31.8200;16.5500;11.7200;9.8000;11.5900;2.7100;13.3500;12.3400;11.4100;19.4800;8.5600;1.2900;26.6900;5.6000;6.9400;10.3400;31.4700;27.7300;8.0300;10.3600;8.0300;8.6700;16.6600;10.7200;13.3700;9.0100;13.1400;31.4700;12.6900;9.8100;30.9800;12.4900;13.3700;8.1200;1.8400;6.3300;25.1900;6.2300;13.3000;9.9900;11.0900;12.9400;19.9400;13.4400;7.8700;13.3500;6.6100;11.1500;8.7000;16.1100;9.3500;9.6100;9.3800;8.5500;9.9000;10.0600;12.2100;7.9100;15.8100;9.7300;12.1200;14.2100;12.1200;12.1200;12.1200;8.7600;14.5400;15.8700;10.1800;8.2800;8.6000;8.3200;8.0500;2.6600;8.2400;10.3300;11.1100;11.6800;11.1900;17.2700;5.8700;14.5800;4.7000;10.1600;8.5200;10.6700;6.8400;7.7900;10.8600;10.2300;6.1100;6.2400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
16;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;19.5200;11.6400;25.1900;9.7500;5.6500;33.6200;13.5900;10.6000;15.4200;6.2700;3.2800;4.2000;15.3900;7.1200;16.5700;12.2100;14.4400;12.4600;35.0900;15.1900;6.4000;31.8200;16.5500;11.7200;9.8000;11.5900;2.7100;13.3500;12.3400;11.4100;19.4800;8.5600;1.2900;26.6900;5.6000;6.9400;10.3400;31.4700;27.7300;8.0300;10.3600;8.0300;8.6700;16.6600;10.7200;13.3700;9.0100;13.1400;31.4700;12.6900;9.8100;30.9800;12.4900;13.3700;8.1200;1.8400;6.3300;25.1900;6.2300;13.3000;9.9900;11.0900;12.9400;19.9400;13.4400;7.8700;13.3500;6.6100;11.1500;8.7000;16.1100;9.3500;9.6100;9.3800;8.5500;9.9000;10.0600;12.2100;7.9100;15.8100;9.7300;12.1200;14.2100;12.1200;12.1200;12.1200;8.7600;14.5400;15.8700;10.1800;8.2800;8.6000;8.3200;8.0500;2.6600;8.2400;10.3300;11.1100;11.6800;11.1900;17.2700;5.8700;14.5800;4.7000;10.1600;8.5200;10.6700;6.8400;7.7900;10.8600;10.2300;6.1100;6.2400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
17;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;19.5200;11.6400;25.1900;9.7500;5.6500;33.6200;13.5900;10.6000;15.4200;6.2700;3.2800;4.2000;15.3900;7.1200;16.5700;12.2100;14.4400;12.4600;35.0900;15.1900;6.4000;31.8200;16.5500;11.7200;9.8000;11.5900;2.7100;13.3500;12.3400;11.4100;19.4800;8.5600;1.2900;26.6900;5.6000;6.9400;10.3400;31.4700;27.7300;8.0300;10.3600;8.0300;8.6700;16.6600;10.7200;13.3700;9.0100;13.1400;31.4700;12.6900;9.8100;30.9800;12.4900;13.3700;8.1200;1.8400;6.3300;25.1900;6.2300;13.3000;9.9900;11.0900;12.9400;19.9400;13.4400;7.8700;13.3500;6.6100;11.1500;8.7000;16.1100;9.3500;9.6100;9.3800;8.5500;9.9000;10.0600;12.2100;7.9100;15.8100;9.7300;12.1200;14.2100;12.1200;12.1200;12.1200;8.7600;14.5400;15.8700;10.1800;8.2800;8.6000;8.3200;8.0500;2.6600;8.2400;10.3300;11.1100;11.6800;11.1900;17.2700;5.8700;14.5800;4.7000;10.1600;8.5200;10.6700;6.8400;7.7900;10.8600;10.2300;6.1100;6.2400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
18;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;19.5200;11.6400;25.1900;9.7500;5.6500;33.6200;13.5900;10.6000;15.4200;6.2700;3.2800;4.2000;15.3900;7.1200;16.5700;12.2100;14.4400;12.4600;35.0900;15.1900;6.4000;31.8200;16.5500;11.7200;9.8000;11.5900;2.7100;13.3500;12.3400;11.4100;19.4800;8.5600;1.2900;26.6900;5.6000;6.9400;10.3400;31.4700;27.7300;8.0300;10.3600;8.0300;8.6700;16.6600;10.7200;13.3700;9.0100;13.1400;31.4700;12.6900;9.8100;30.9800;12.4900;13.3700;8.1200;1.8400;6.3300;25.1900;6.2300;13.3000;9.9900;11.0900;12.9400;19.9400;13.4400;7.8700;13.3500;6.6100;11.1500;8.7000;16.1100;9.3500;9.6100;9.3800;8.5500;9.9000;10.0600;12.2100;7.9100;15.8100;9.7300;12.1200;14.2100;12.1200;12.1200;12.1200;8.7600;14.5400;15.8700;10.1800;8.2800;8.6000;8.3200;8.0500;2.6600;8.2400;10.3300;11.1100;11.6800;11.1900;17.2700;5.8700;14.5800;4.7000;10.1600;8.5200;10.6700;6.8400;7.7900;10.8600;10.2300;6.1100;6.2400;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
19;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;0.0000;12.5000;5.6700;9.8500;16.4400;14.1000;11.7500;9.8400;6.8600;13.9800;21.7300;16.4500;4.5000;17.8300;4.7300;11.5700;7.2000;9.5000;16.8200;4.7000;15.6100;13.8800;4.7500;21.6200;12.6800;16.6300;17.4700;6.6700;22.6000;15.2400;38.8200;19.1300;20.4000;7.1700;14.2400;14.3900;9.3800;12.1100;8.2100;11.4900;14.9100;16.9200;14.1100;4.0000;20.2400;12.5900;10.8900;23.4300;12.1100;13.2800;11.1700;17.0700;11.7100;18.0000;11.9600;18.1200;13.7300;5.6700;13.9600;7.2800;10.5100;21.0400;11.3300;1.1500;9.8100;17.4200;18.1300;14.0800;16.1200;12.7900;5.7800;10.1700;10.1300;10.2000;12.2600;10.2300;10.0200;9.6000;16.0000;4.6700;11.1100;10.9800;7.7400;10.9800;10.9800;10.9800;10.9800;18.5000;3.7200;9.8200;11.2400;14.8900;16.1000;11.4900;21.4700;19.3000;9.7000;15.9500;16.5400;16.0300;3.2500;15.3200;19.3200;24.1300;15.2200;11.0800;8.8700;13.4300;12.0900;13.3200;11.2900;13.9400;14.0700;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200;19.5200
20;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;12.5000;0.0000;18.1700;2.8000;8.1100;26.0200;4.3700;3.6000;9.5600;6.0900;13.8000;8.5700;8.3700;7.6900;9.5500;2.4700;6.8700;6.4800;27.7300;8.1700;7.2800;24.8000;9.5300;10.9700;2.9700;4.9000;9.3400;6.3300;11.0300;2.7700;30.9200;8.9900;12.5200;19.6700;6.3600;6.2900;3.3000;24.6100;18.4000;4.5600;3.5000;6.7800;4.8900;9.7800;9.6200;3.6700;5.0400;11.7900;24.6100;1.9800;2.7000;28.9900;2.8000;6.9500;4.0600;10.2200;5.8300;18.1700;6.0600;6.2800;2.8000;9.3100;3.0800;12.9200;7.4600;8.2000;6.9700;5.6900;4.4400;3.5700;10.2000;4.9800;4.9400;5.0100;7.0700;5.0400;4.8500;6.0800;7.0200;8.7900;5.9200;2.5400;6.1800;2.5400;2.5400;2.5400;5.7200;6.8200;8.9300;3.7400;4.3100;5.2700;6.7000;3.5900;13.5900;9.1100;3.8400;4.4000;4.9900;4.8500;10.5200;7.3000;7.1900;16.2300;3.7800;4.5500;3.6300;5.5300;6.2100;2.2100;1.7000;6.0400;6.0700;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400;11.6400
21;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;5.6700;18.1700;0.0000;15.5200;22.1100;10.3100;17.4200;15.5100;12.5300;19.6500;27.4000;22.1200;10.1700;23.5000;10.4000;17.2400;12.8700;15.1700;11.1500;10.3700;21.2800;8.2100;10.4200;27.2900;18.3500;22.3000;23.1400;12.3400;28.2700;20.9100;44.0100;24.8000;26.0700;3.2800;19.9100;20.0600;15.0500;8.1700;6.3600;17.1600;20.5800;22.5900;19.7800;9.6700;25.9100;18.2600;16.5600;29.1000;8.1700;18.9500;16.8400;13.2800;17.3800;23.6700;17.6300;23.7900;19.4000;1.8800;19.6300;12.9500;16.1800;26.7100;17.0000;5.9800;15.4800;23.0900;23.8000;19.7500;21.7900;18.4600;11.4500;15.8400;15.8000;15.8700;17.9300;15.9000;15.6900;15.2700;21.6700;10.3400;16.7800;16.6500;13.4100;16.6500;16.6500;16.6500;16.6500;24.1700;9.3900;15.4900;16.9100;20.5600;21.7700;17.1600;27.1400;24.9700;15.3700;21.6200;22.2100;21.7000;8.9200;20.9900;24.9900;29.8000;20.8900;16.7500;14.5400;19.1000;17.7600;18.9900;16.9600;19.6100;19.7400;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900;25.1900
22;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.8500;2.8000;15.5200;0.0000;7.1700;23.9500;5.1700;0.9500;6.9100;4.7000;12.4500;7.1800;5.7200;8.5400;6.9000;3.7400;4.7700;3.8300;25.4200;5.5200;6.3400;22.1500;6.8800;12.3300;3.6900;7.2900;7.9500;3.6800;13.3100;5.3900;29.2300;9.8400;11.0400;17.0200;4.9700;4.9000;0.6500;21.9600;18.0600;2.5700;5.8300;7.6300;4.8800;7.1300;10.9500;4.9400;2.8300;14.1400;21.9600;4.1600;2.1500;26.8700;4.0700;8.4900;2.6700;8.8300;4.4400;15.5200;4.6700;3.6300;1.0700;11.7000;4.3500;10.2700;4.8100;8.1300;9.0800;4.5700;6.8900;3.5600;7.5500;2.3300;2.2900;2.3600;4.4200;2.3900;2.2000;3.4300;6.6400;6.1400;3.2700;3.3400;5.2900;3.3400;3.3400;3.3400;3.1400;9.6200;6.2800;1.0900;2.3200;5.6600;6.8100;2.2000;12.2000;10.0100;1.1900;6.7200;7.3100;6.8000;7.8700;6.1600;9.8100;14.4500;5.8900;2.5600;0.9800;4.1400;4.2200;3.9900;1.9600;4.6500;4.7800;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500;9.7500
23;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;16.4400;8.1100;22.1100;7.1700;0.0000;30.5400;10.0600;7.5200;12.5200;2.7800;6.2200;1.6300;12.3100;4.1300;13.4900;8.6800;11.3600;9.5600;32.0100;12.1100;0.8300;28.7400;13.4700;8.2700;5.6400;6.0200;3.1200;10.2700;8.5800;7.4200;24.8800;4.2000;6.7100;23.6100;2.7000;2.8000;7.2600;28.5500;24.3300;4.9500;6.3200;3.5500;4.6000;13.5800;6.8900;9.8400;5.9300;8.9000;28.5500;9.4300;6.0700;32.6000;8.9600;9.0500;5.0400;4.1800;2.9600;22.1100;2.7400;10.2200;6.9100;7.6900;9.5400;16.8600;10.5400;3.4400;9.3900;2.7500;6.9600;4.5400;13.2100;6.2700;6.4900;6.3000;5.6700;7.1400;6.9800;9.1600;2.3400;12.7300;6.9000;8.5700;11.1300;8.5700;8.5700;8.5700;5.9400;9.6900;12.7900;7.1000;5.2000;4.0900;2.7500;4.9700;6.3200;4.7000;7.2500;6.9200;6.1100;7.0000;14.1900;1.3000;10.3700;9.4800;6.3000;5.4400;7.5900;3.4700;5.0600;6.9800;7.1500;2.9500;2.8700;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500;5.6500
24;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;14.1000;26.0200;10.3100;23.9500;30.5400;0.0000;25.5700;23.9400;19.9200;28.0800;35.8300;30.5500;18.6000;30.7200;17.9100;24.3300;21.3000;22.4600;12.8100;18.8000;29.7100;9.8700;17.9300;34.1300;26.7800;28.2400;31.5700;20.7700;34.3700;27.1900;48.0900;32.2300;34.5000;8.8400;28.3400;28.4900;23.4800;4.0800;7.6200;25.5900;26.6600;30.6900;28.2100;17.9700;32.7500;23.7000;24.9900;35.1300;4.0800;24.3200;25.2700;2.9700;23.2200;29.5800;26.0600;32.2200;27.8300;8.4300;28.0600;21.3800;24.6100;32.6500;23.9900;14.8900;22.1600;31.1600;29.9700;28.1800;27.6000;26.8900;19.5700;24.2700;24.2300;24.3000;26.3600;24.3300;24.1200;23.2100;30.1000;18.6400;25.1900;23.7400;21.8400;23.7400;23.7400;23.7400;25.0800;29.7700;17.8200;23.9200;25.3400;28.9900;30.0900;25.5900;35.5700;31.9300;23.8000;27.5600;28.1500;28.0100;17.2200;29.4200;30.8000;38.1700;26.9400;25.1800;22.9700;27.5300;26.1900;26.1200;25.3900;28.0400;28.1700;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200;33.6200
25;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;11.7500;4.3700;17.4200;5.1700;10.0600;25.5700;0.0000;5.5500;10.0700;8.0400;15.7500;10.5200;7.2500;10.3500;8.6600;2.1800;4.6000;8.4300;26.9500;7.0500;9.2300;23.6800;8.6800;13.3700;4.9200;7.7900;11.2900;5.7200;13.9200;6.1000;32.8700;11.6600;14.4700;18.9200;8.3100;8.4600;5.2500;23.7800;17.9500;6.5100;6.1700;10.0500;6.8400;8.7900;11.9900;3.4400;6.9900;14.6800;23.7800;4.1300;4.6500;28.5300;2.5600;9.5200;6.0100;12.1700;7.7800;17.4200;8.0100;6.3300;4.1000;12.2000;2.0800;12.2200;9.0000;10.5500;9.4100;7.6400;7.3100;5.5200;9.7100;6.9300;6.8900;6.9600;9.0200;6.9900;6.8000;8.0300;9.3700;7.6700;7.8700;1.8300;4.6600;1.8300;1.8300;1.8300;7.6700;9.3500;8.0800;5.6900;6.2600;7.6200;9.3900;5.5400;15.5400;11.7000;5.7900;7.1400;7.7300;7.5200;9.4000;9.2500;10.6100;18.1800;6.5200;6.5000;5.5800;7.4800;8.1600;5.7000;3.6500;7.9900;8.0200;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900;13.5900
